# bodies: subj_dog,subj_cat
1789192697.1838,4.0000,2.6000,-1.0840,0.3250,2.2000,0.9000,0.2000
1789192697.2656,4.0500,2.6000,-1.0790,0.3250,2.2000,0.9000,0.2000
1789192697.3487,4.1000,2.6000,-1.0740,0.3250,2.2000,0.9000,0.2000
1789192697.4326,4.1500,2.6000,-1.0689,0.3250,2.2000,0.9000,0.2000
1789192697.5190,4.2000,2.6000,-1.0638,0.3250,2.2000,0.9000,0.2000
1789192697.6067,4.2500,2.6000,-1.0587,0.3250,2.2000,0.9000,0.2000
1789192697.6906,4.3000,2.6000,-1.0535,0.3250,2.2000,0.9000,0.2000
1789192697.7766,4.3500,2.6000,-1.0483,0.3250,2.2000,0.9000,0.2000
1789192697.8612,4.4000,2.6000,-1.0430,0.3250,2.2000,0.9000,0.2000
1789192697.9460,4.4500,2.6000,-1.0377,0.3250,2.2000,0.9000,0.2000
1789192698.0302,4.5000,2.6000,-1.0324,0.3250,2.2000,0.9000,0.2000
1789192698.1149,4.5500,2.6000,-1.0270,0.3250,2.2000,0.9000,0.2000
1789192698.1997,4.6000,2.6000,-1.0216,0.3250,2.2000,0.9000,0.2000
1789192698.2846,4.6500,2.6000,-1.0162,0.3250,2.2000,0.9000,0.2000
1789192698.3688,4.7000,2.6000,-1.0107,0.3250,2.2000,0.9000,0.2000
1789192698.4532,4.7500,2.6000,-1.0052,0.3250,2.2000,0.9000,0.2000
1789192698.5383,4.8000,2.6000,-0.9997,0.3250,2.2000,0.9000,0.2000
1789192698.6200,4.8500,2.6000,-0.9941,0.3250,2.2000,0.9000,0.2000
1789192698.7027,4.9000,2.6000,-0.9886,0.3250,2.2000,0.9000,0.2000
1789192698.7866,4.9500,2.6000,-0.9830,0.3250,2.2000,0.9000,0.2000
1789192698.8696,5.0000,2.6000,-0.9773,0.3250,2.2000,0.9000,0.2000
1789192698.9627,5.0500,2.6000,-0.9717,0.3250,2.2000,0.9000,0.2000
1789192699.0440,5.1000,2.6000,-0.9660,0.3250,2.2000,0.9000,0.2000
1789192699.1261,5.1500,2.6000,-0.9603,0.3250,2.2000,0.9000,0.2000
1789192699.2089,5.2000,2.6000,-0.9545,0.3250,2.2000,0.9000,0.2000
1789192699.2935,5.2500,2.6000,-0.9488,0.3250,2.2000,0.9000,0.2000
1789192699.3777,5.3000,2.6000,-0.9430,0.3250,2.2000,0.9000,0.2000
1789192699.4616,5.3500,2.6000,-0.9372,0.3250,2.2000,0.9000,0.2000
1789192699.5460,5.4000,2.6000,-0.9314,0.3250,2.2000,0.9000,0.2000
1789192699.6318,5.4500,2.6000,-0.9255,0.3250,2.2000,0.9000,0.2000
1789192699.7173,5.5000,2.6000,-0.9197,0.3250,2.2000,0.9000,0.2000
1789192699.8005,5.5500,2.6000,-0.9138,0.3250,2.2000,0.9000,0.2000
1789192699.8832,5.6000,2.6000,-0.9079,0.3250,2.2000,0.9000,0.2000
1789192699.9665,5.6500,2.6000,-0.9020,0.3250,2.2000,0.9000,0.2000
1789192700.0505,5.7000,2.6000,-0.8961,0.3250,2.2000,0.9000,0.2000
1789192700.1348,5.7500,2.6000,-0.8902,0.3250,2.2000,0.9000,0.2000
1789192700.2210,5.8000,2.6000,-0.8842,0.3250,2.2000,0.9000,0.2000
1789192700.3036,5.8500,2.6000,-0.8782,0.3250,2.2000,0.9000,0.2000
1789192700.3873,5.9000,2.6000,-0.8723,0.3250,2.2000,0.9000,0.2000
1789192700.4718,5.9500,2.6000,-0.8663,0.3250,2.2000,0.9000,0.2000
1789192700.5554,6.0000,2.6000,-0.8603,0.3250,2.2000,0.9000,0.2000
1789192700.6396,6.0500,2.6000,-0.8543,0.3250,2.2000,0.9000,0.2000
1789192700.7222,6.1000,2.6000,-0.8483,0.3250,2.2000,0.9000,0.2000
1789192700.8047,6.1500,2.6000,-0.8423,0.3250,2.2000,0.9000,0.2000
1789192700.8878,6.2000,2.6000,-0.8362,0.3250,2.2000,0.9000,0.2000
1789192700.9714,6.2500,2.6000,-0.8302,0.3250,2.2000,0.9000,0.2000
1789192701.0555,6.3000,2.6000,-0.8242,0.3250,2.2000,0.9000,0.2000
1789192701.1401,6.3500,2.6000,-0.8182,0.3250,2.2000,0.9000,0.2000
1789192701.2243,6.4000,2.6000,-0.8121,0.3250,2.2000,0.9000,0.2000
1789192701.3080,6.4500,2.6000,-0.8061,0.3250,2.2000,0.9000,0.2000
1789192701.3912,6.5000,2.6000,-0.8000,0.3250,2.2000,0.9000,0.2000
1789192701.4746,6.5500,2.6000,-0.7940,0.3250,2.2000,0.9000,0.2000
1789192701.5584,6.6000,2.6000,-0.7880,0.3250,2.2000,0.9000,0.2000
1789192701.6379,6.6500,2.6000,-0.7819,0.3250,2.2000,0.9000,0.2000
