cmd_vx,cmd_yaw,conf,event,frame_age,fw_ts,px,py,pz,size,size_bucket,t,tracking,x,x_bin,x_soft,yaw
0.2,0.0,0.9311081767082214,,0.02012587495846674,19743,0.5128557085990906,-0.1275309920310974,0.813502311706543,0.375,1,16.563672041986138,1,0.0,4,0.0014618374407291412,-18.107999801635742
0.0,0.0,0.8329460620880127,,0.0005861250101588666,19792,0.5169740319252014,-0.12881305813789368,0.8134772777557373,0.625,2,16.610395041992888,1,0.0,4,-0.010000336915254593,-18.106250762939453
0.0,0.0,0.8468002080917358,,0.006111458002123982,19892,0.5244314074516296,-0.13105575740337372,0.8134362101554871,0.625,2,16.68373683298705,1,0.0,4,-0.0032810051925480366,-18.10451889038086
0.0,0.0,0.919774055480957,,0.007298583979718387,19942,0.5290549993515015,-0.1324291229248047,0.8133877515792847,0.625,2,16.75111754203681,1,0.0,4,0.008211911655962467,-18.105239868164062
0.0,0.0,0.9171823859214783,,0.016034625004976988,19993,0.5336345434188843,-0.13382630050182343,0.8133096694946289,0.625,2,16.82660216698423,1,0.0,4,0.006858509965240955,-18.1026554107666
0.0,0.0,0.9726513028144836,,0.0007527500274591148,20042,0.5369823575019836,-0.13485471904277802,0.8132259845733643,0.625,2,16.87728558300296,1,0.0,4,-0.0036586602218449116,-18.096954345703125
0.0,0.0,0.9150266051292419,,0.0011738339671865106,20143,0.5422821044921875,-0.13641652464866638,0.8130853772163391,0.625,2,16.946170624985825,1,0.0,4,0.005055675748735666,-18.08525276184082
0.0,0.0,0.930432140827179,,0.005359333008527756,20195,0.545019805431366,-0.13723401725292206,0.8130011558532715,0.625,2,17.01616991701303,1,0.0,4,0.0026586903259158134,-18.078659057617188
0.0,0.0,0.9775696396827698,,0.012808291998226196,20292,0.5486437082290649,-0.13828982412815094,0.8128681182861328,0.625,2,17.088863749988377,1,0.0,4,-0.0036573167890310287,-18.05962371826172
0.0,0.0,0.9758333563804626,,0.015967499988619238,20342,0.5505234003067017,-0.1388191282749176,0.8128055930137634,0.625,2,17.159596292010974,1,0.0,4,-0.004571101628243923,-18.058929443359375
0.0,0.0,0.979868471622467,,0.0007121670059859753,20392,0.5522801280021667,-0.13931937515735626,0.8127461075782776,0.625,2,17.210409042018,1,0.0,4,-0.0032253460958600044,-18.059049606323242
0.0,0.0,0.9949830770492554,,0.0024115419946610928,20442,0.5537493824958801,-0.13973422348499298,0.8126914501190186,0.625,2,17.279257750022225,1,0.0,4,-0.0038230367936193943,-18.059003829956055
0.0,0.0,0.9951926469802856,,0.009326874976977706,20542,0.5565066933631897,-0.14049312472343445,0.8125671148300171,0.625,2,17.353570667037275,1,0.0,4,-0.004197865724563599,-18.058788299560547
0.0,0.0,0.9912437200546265,,0.017240958055481315,20592,0.5576610565185547,-0.14080798625946045,0.812508761882782,0.625,2,17.42775937501574,1,0.0,4,-0.005966348107904196,-18.05887222290039
0.0,0.0,0.9950647950172424,,0.002371207985561341,20692,0.5596145391464233,-0.14133445918560028,0.8123717904090881,0.625,2,17.47970687499037,1,0.0,4,-0.003951421473175287,-18.058795928955078
0.0,0.0,0.9942871928215027,,0.0032555420184507966,20744,0.5604487061500549,-0.1415456384420395,0.812299370765686,0.625,2,17.546060000022408,1,0.0,4,-0.0026066764257848263,-18.05875015258789
0.0,0.0,0.9947952628135681,,0.0036364999832585454,20792,0.5610643029212952,-0.14169609546661377,0.812238335609436,0.625,2,17.61370666703442,1,0.0,4,-0.003890653606504202,-18.048599243164062
0.0,0.0,0.9939689636230469,,0.010267000005114824,20893,0.5622475743293762,-0.14197203516960144,0.812063992023468,0.625,2,17.686212125001475,1,0.0,4,-0.0020342301577329636,-18.047447204589844
0.0,0.0,0.9930522441864014,,0.015228999953251332,20943,0.5626997947692871,-0.1420617699623108,0.8119712471961975,0.625,2,17.759609042026568,1,0.0,4,-0.0009921423625200987,-18.044231414794922
0.0,0.0,0.9932876229286194,,0.01849733298877254,21042,0.5633591413497925,-0.14216913282871246,0.8117905855178833,0.625,2,17.8301376249874,1,0.0,4,-0.0016512528527528048,-18.038440704345703
0.0,0.0,0.9921606183052063,,0.021272749989293516,21094,0.5636520385742188,-0.1422024369239807,0.8116738796234131,0.625,2,17.8979499170091,1,0.0,4,0.0003013978712260723,-18.035072326660156
0.0,0.0,0.9913814663887024,,0.0025374999968335032,21142,0.5638836622238159,-0.14221568405628204,0.8115572333335876,0.625,2,17.9455200000084,1,0.0,4,-0.0018403115682303905,-18.03192710876465
0.0,0.0,0.9909919500350952,,0.008755583025049418,21193,0.5640644431114197,-0.14221696555614471,0.8114467859268188,0.625,2,18.01882758300053,1,0.0,4,-0.0008780484786257148,-18.018686294555664
0.0,0.0,0.9914789795875549,,0.007320792006794363,21293,0.5643612742424011,-0.14219294488430023,0.8111757636070251,0.625,2,18.08564225002192,1,0.0,4,-0.0004214697692077607,-17.994667053222656
0.0,0.0,0.9901412129402161,,0.013774959021247923,21344,0.5644634962081909,-0.14216481149196625,0.811043381690979,0.625,2,18.157769832992926,1,0.0,4,-0.001879038754850626,-17.99545669555664
0.0,0.0,0.9890764951705933,,0.017253750003874302,21392,0.5645297765731812,-0.14213398098945618,0.810924232006073,0.625,2,18.227639625023585,1,0.0,4,-0.0022695311345160007,-17.987802505493164
0.0,0.0,0.9883438348770142,,0.013628416985739022,21493,0.5646170377731323,-0.14205524325370789,0.8106558322906494,0.625,2,18.2922311250004,1,0.0,4,-0.0022572623565793037,-17.992525100708008
0.0,0.0,0.9863561391830444,,0.017191833001561463,21542,0.5646314024925232,-0.1420057713985443,0.8105244636535645,0.625,2,18.361028957995586,1,0.0,4,-0.003198479302227497,-18.001859664916992
0.0,0.0,0.9849867224693298,,0.02311504102544859,21642,0.5646104216575623,-0.14190107583999634,0.8102667927742004,0.625,2,18.433431958022993,1,0.0,4,-0.0036609109956771135,-18.009069442749023
0.0,0.0,0.984411895275116,,0.004573624988552183,21694,0.5645793080329895,-0.1418416053056717,0.8101191520690918,0.625,2,18.48155637498712,1,0.0,4,-0.005029818508774042,-18.01455307006836
0.0,0.0,0.9846712946891785,,0.007957624970003963,21742,0.564535915851593,-0.14178255200386047,0.809986412525177,0.625,2,18.553383374994155,1,0.0,4,-0.004232281353324652,-18.015737533569336
0.0,0.0,0.9829590320587158,,0.01784529199358076,21792,0.5644870400428772,-0.14172837138175964,0.8098592162132263,0.625,2,18.628022207994945,1,0.0,4,-0.006670055910944939,-18.01573371887207
0.0,0.0,0.9827790856361389,,0.0033057500259019434,21842,0.5644320249557495,-0.14167338609695435,0.8097385764122009,0.625,2,18.679512458038516,1,0.0,4,-0.005593499168753624,-18.013532638549805
0.0,0.0,0.982187032699585,,0.0036256249877624214,21943,0.5642890930175781,-0.1415451467037201,0.8094571828842163,0.625,2,18.74852154200198,1,0.0,4,-0.006409850437194109,-18.001434326171875
0.0,0.0,0.9823744297027588,,0.008593250007834285,21992,0.5642192363739014,-0.1414867639541626,0.8093359470367432,0.625,2,18.819495125033427,1,0.0,4,-0.0075147151947021484,-17.995447158813477
