cmd_vx,cmd_yaw,conf,event,frame_age,fw_ts,px,py,pz,size,size_bucket,t,tracking,wall,x,x_bin,x_soft,yaw
0.0,0.0,0.9986977577209473,,0.022547499975189567,37080,0.5186928510665894,-0.1482263058423996,0.8002026677131653,0.625,2,34.04187016695505,1,1789088577.4847438,0.0,4,-0.1025693342089653,18.486652374267578
0.0,0.0,0.9980485439300537,,0.004913499986287206,37129,0.5180801153182983,-0.14833833277225494,0.8001379370689392,0.625,2,34.090946583950426,1,1789088577.5338209,0.0,4,-0.06441622227430344,19.12580108642578
0.2,0.0,0.9748104214668274,,0.009875499992631376,37182,0.5173771381378174,-0.14847157895565033,0.8000829219818115,0.375,1,34.163106166990474,1,1789088577.605982,0.0,4,-0.06469539552927017,19.689640045166016
0.0,0.0,0.9928873181343079,,0.015987124992534518,37279,0.51576828956604,-0.14881853759288788,0.800010621547699,0.625,2,34.2356574589503,1,1789088577.678535,0.0,4,-0.02090364135801792,20.561248779296875
0.0,0.0,0.9699137210845947,,0.019574541016481817,37329,0.5152435302734375,-0.14888671040534973,0.7999749779701233,0.625,2,34.30841145897284,1,1789088577.75129,0.0,4,-0.023374123498797417,20.747255325317383
0.0,0.0,0.995808482170105,,0.0022783339954912663,37379,0.5153823494911194,-0.14872856438159943,0.7999058365821838,0.625,2,34.355915541993454,1,1789088577.798796,0.0,4,-0.024309402331709862,20.908306121826172
0.0,0.0,0.9818516969680786,,0.002527125005144626,37430,0.5161407589912415,-0.14836762845516205,0.7998292446136475,0.625,2,34.422370124957524,1,1789088577.865251,0.0,4,-0.029370728880167007,21.024185180664062
0.2,0.0,0.9211062788963318,,0.011085874983109534,37529,0.5165135264396667,-0.14800971746444702,0.7997384667396545,0.375,1,34.49787570897024,1,1789088577.940759,0.0,4,-0.0609891340136528,21.011550903320312
0.2,0.0,0.9550639986991882,,0.016057750035542995,37579,0.5164596438407898,-0.1479169726371765,0.7997221946716309,0.375,1,34.57031870895298,1,1789088578.013203,0.0,4,-0.06113632395863533,20.98733139038086
0.0,0.0,0.995487630367279,,0.024911665997933596,37680,0.5169214010238647,-0.14754058420658112,0.7997418642044067,0.625,2,34.645873125002254,1,1789088578.088759,0.0,4,-0.03595105931162834,20.966737747192383
0.0,0.0,0.9807751178741455,,0.0093218749971129,37729,0.5176401734352112,-0.14721180498600006,0.7997425198554993,0.625,2,34.69719337497372,1,1789088578.140081,0.0,4,-0.0789647251367569,21.004716873168945
0.0,0.0,0.9971176385879517,,0.012330957979429513,37779,0.5197024941444397,-0.14640355110168457,0.7997131943702698,0.625,2,34.76668449997669,1,1789088578.209573,0.0,4,-0.040621884167194366,21.077526092529297
0.0,13.333333432674408,0.992751955986023,,0.019781290960963815,37880,0.524536669254303,-0.14447268843650818,0.7996547222137451,0.625,2,34.840544916980434,1,1789088578.283436,-0.2222222238779068,3,-0.11378444731235504,21.27027130126953
0.0,0.0,0.9133788347244263,,0.0006839169654995203,37929,0.526147186756134,-0.14375951886177063,0.7996552586555481,0.625,2,34.88811524998164,1,1789088578.331006,0.0,4,-0.09235253185033798,21.35054588317871
-0.2,13.333333432674408,0.9149653315544128,,0.007928833016194403,37979,0.5272797346115112,-0.14322809875011444,0.7996932864189148,0.875,3,34.962962958961725,1,1789088578.405856,-0.2222222238779068,3,-0.11541832983493805,21.42205238342285
0.0,0.0,0.9848050475120544,,0.009802707994822413,38030,0.5283559560775757,-0.142721027135849,0.7997492551803589,0.625,2,35.03105324995704,1,1789088578.473948,0.0,4,-0.09737503528594971,21.481929779052734
